Date,Close,High,Low,Open,Volume
6/8/93,25.0800724,25.237808707375198,25.0800724,25.237808707375198,104500
6/9/93,25.167699813842773,25.272857333956324,25.13264730713826,25.167699813842777,43300
6/10/93,25.18522071838379,25.20274696801384,25.09758947023353,25.150168219123685,17900
6/11/93,25.290376663208008,25.32542916031571,25.185219171884896,25.272850414654155,647400
6/14/93,25.255327224731445,25.34295847811358,25.255327224731445,25.32543222743715,64200
6/15/93,25.20275115966797,25.307908674937796,25.202751159667972,25.290382422392824,142400
6/16/93,25.255327224731445,25.255327224731445,25.132643469996456,25.20274847270216,330900
6/17/93,25.342954635620117,25.342954635620117,25.25532339552461,25.307902139581913,37400
6/18/93,25.134262084960938,25.32841719938128,25.134262084960938,25.32841719938128,58500
6/21/93,25.187210083007812,25.20486054557474,25.151909157873952,25.20486054557474,29300
6/22/93,25.20486068725586,25.222511149922006,25.16955976192357,25.222511149922006,137500
6/23/93,24.975414276123047,25.204870379013226,24.97541427612305,25.204870379013226,227600
6/24/93,25.31073570251465,25.310735702514652,25.045979052906755,25.045979052906755,243700
6/25/93,25.293113708496094,25.363715561136697,25.275463245335942,25.293113708496094,44800
6/28/93,25.575531005859375,25.575531005859375,25.381375836042636,25.416676776009318,439900
6/29/93,25.45197296142578,25.540225294856523,25.416672028053483,25.540225294856523,207500
6/30/93,25.45197296142578,25.540225294856523,25.416672028053483,25.487273894798076,437600
7/1/93,25.381362915039062,25.48726568102671,25.346061993043183,25.48726568102671,605700
7/2/93,25.240163803100586,25.310765659892475,25.151911482110723,25.293115195694504,285400
7/6/93,24.975414276123047,25.275472256825587,24.940113337216868,25.204870379013226,246400
7/7/93,25.04601479,25.081315722744424,24.95776244332204,24.95776244332204,343700
7/8/93,25.328413009643555,25.381364395726433,25.02835515517391,25.063656079229162,248200
7/9/93,25.39900779724121,25.39900779724121,25.27545459739362,25.328405968756872,378200
7/12/93,25.381362915039062,25.399013376037004,25.32841153204524,25.363712454041124,373700
7/13/93,25.36371612548828,25.46961890680556,25.222512417065243,25.39901705259404,389600
7/14/93,25.45197296142578,25.522574828170374,25.36372062799504,25.38137109468119,617300
7/15/93,25.34606361,25.43431592452493,25.293112227511607,25.43431592452493,443800
7/16/93,25.27548599243164,25.381388866701602,25.24018503434165,25.36373838765661,216400
7/19/93,25.257822036743164,25.275472506370516,25.18722015823375,25.275472506370516,188200
7/20/93,25.328413009643555,25.328413009643555,25.11660746531204,25.240160699505424,68500
7/21/93,25.31073570251465,25.310735702514652,25.222483485978685,25.29308525920746,142700
7/22/93,25.134262084960938,25.310766734433976,25.134262084960938,25.27546580453937,632400
7/23/93,25.257822036743164,25.257822036743164,25.169569688606394,25.18722015823375,286200
7/26/93,25.39900779724121,25.451959168604468,25.328405968756872,25.328405968756872,121300
7/27/93,25.381362915039062,25.434314298032888,25.29311061004936,25.416663837034946,92800
7/28/93,25.328413009643555,25.381364395726433,25.29311209,25.328413009643555,30800
7/29/93,25.46961784362793,25.540219694892315,25.34606460391525,25.38136552954744,331000
7/30/93,25.328413009643555,25.469616705864563,25.29311209,25.469616705864563,75300
8/2/93,25.39900779724121,25.487260082846635,25.363706882999043,25.363706882999043,41300
8/3/93,25.416669845581055,25.52257263660431,25.328417519728344,25.451970775922142,81600
8/4/93,25.416669845581055,25.469621241092682,25.346067984898887,25.416669845581055,434000
8/5/93,25.36371612548828,25.41666751614692,25.328415198382523,25.41666751614692,36800
8/6/93,25.39900779724121,25.451959168604468,25.363706882999043,25.434308711483382,402300
8/9/93,25.54021453857422,25.610816375584793,25.41666132380572,25.46961270156365,828200
8/10/93,25.52256202697754,25.54021248481086,25.487261111310904,25.522562026977543,604900
8/11/93,25.52256202697754,25.593163858310813,25.504911569144223,25.504911569144223,542200
8/12/93,25.45197296142578,25.593176694914966,25.36372062799504,25.593176694914966,303700
8/13/93,25.487272262573242,25.504922728129042,25.469621797017442,25.469621797017442,103500
8/16/93,25.62847137451172,25.69907322402828,25.504918137857736,25.504918137857736,241800
8/17/93,25.716718673706055,25.716718673706055,25.610815920073772,25.610815920073772,369300
8/18/93,25.857921600341797,25.910872975632596,25.787319766620726,25.804970225050994,414300
8/19/93,25.857921600341797,25.87557205877206,25.82262068348126,25.87557205877206,28500
8/20/93,25.875585556030273,25.875585556030273,25.78733321784463,25.80498368548176,80700
8/23/93,25.822633743286133,25.840284210643134,25.769682341215145,25.769682341215145,15600
8/24/93,26.105039596557617,26.105039596557617,25.822632136419063,25.822632136419063,273400
8/25/93,26.122682571411133,26.228585338592527,26.069731187820434,26.105032110214232,242300
8/26/93,26.14033317565918,26.281536866007105,26.03443040789824,26.140333175659183,120000
8/27/93,26.122682571411133,26.12268257141113,26.069731187820434,26.069731187820434,25700
8/30/93,26.228586196899414,26.263887120448402,26.140333888026937,26.140333888026937,183500
8/31/93,26.29918670654297,26.29918670654297,26.175633480404848,26.210934402158596,66500
9/1/93,26.263891220092773,26.31684261368167,26.210939826503875,26.210939826503875,136500
9/2/93,26.17563819885254,26.316841911321063,26.157987734793974,26.281540983203932,472400
9/3/93,26.19329071044922,26.228591641325835,26.122688848695987,26.157989779572603,630500
9/7/93,26.016803741455078,26.228609470693517,25.981502786582002,26.193308515820444,196400
9/8/93,25.928529739379883,26.016782052992475,25.752025112154698,26.016782052992475,269900
9/9/93,25.981483459472656,25.99913392377936,25.82262928071229,25.82262928071229,239200
9/10/93,26.21094322,26.22859368886209,26.01678808706778,26.052089020700166,106500
9/13/93,26.228586196899414,26.299188043997393,26.228586196899414,26.299188043997393,66900
9/14/93,26.122682571411133,26.15798349380493,26.034430265426632,26.15798349380493,184500
9/15/93,26.19329071044922,26.210941175887527,25.928533728874598,26.016786056066138,101000
9/16/93,26.087390899658203,26.175643236937155,26.069740432202412,26.157992769481364,54300
9/17/93,26.036806106567383,26.09008742874999,26.001285225112312,26.072326988022454,200900
9/20/93,25.82367515563965,26.12560258,25.82367515563965,26.072321271306055,57800
9/21/93,25.734874725341797,25.894718667735226,25.468468154686086,25.859197791647798,318200
9/22/93,25.94800377,25.983524650192525,25.788159803198596,25.82368068447022,439700
9/23/93,26.090084075927734,26.107844514372886,25.983521445256827,26.01904232214713,88500
9/24/93,26.01904869,26.072330019172956,25.983527805211196,26.054569576380604,53500
9/27/93,26.303207397460938,26.303207397460938,26.21440521178416,26.21440521178416,274600
9/28/93,26.249927520751953,26.320969273176182,26.232167082645898,26.320969273176182,158300
9/29/93,26.161115646362305,26.320959530148635,26.125594783298677,26.24991780402138,221000
9/30/93,26.10784339904785,26.214406025166415,26.05456208598857,26.16112471210713,99300
10/1/93,26.23217773,26.267698625010578,26.036812835879314,26.072333726514895,22700
10/4/93,26.267696380615234,26.26769638061523,26.19665460541411,26.26769638061523,1038500
10/5/93,26.23217773,26.320979960963946,26.14337550778605,26.320979960963946,436500
10/6/93,26.214401245117188,26.35648472070048,26.214401245117188,26.24992211401301,209200
10/7/93,26.14336395263672,26.24992657744366,26.125603515168894,26.24992657744366,59400
10/8/93,26.178876876831055,26.232158173052557,25.983512124018883,26.214397740978725,54400
10/11/93,26.23217773,26.285459070328365,26.232177734374996,26.232177734374996,467100
10/12/93,26.267696380615234,26.285456824415512,26.249935936814953,26.26769638061523,26200
10/13/93,26.267696380615234,26.285456824415512,26.232175493014672,26.285456824415512,139100
10/14/93,26.605131149291992,26.605131149291992,26.30320375974729,26.37424549846369,108100
10/15/93,26.74720573425293,26.800487020576146,26.65840359038091,26.729445305478528,1502500
10/18/93,26.676176071166992,26.72945738156213,26.640655197570233,26.72945738156213,722400
10/19/93,26.480812072753906,26.69393732082436,26.480812072753906,26.640656008806747,880100
10/20/93,26.516328811645508,26.569610115352763,26.463047507938246,26.569610115352763,230400
10/21/93,26.480812072753906,26.53409338477152,26.4452912,26.53409338477152,56200
10/22/93,26.35649871826172,26.622905376465173,26.35649871826172,26.51634271318379,390700
10/25/93,26.427534103393555,26.463054982564785,26.30321102629426,26.374252784636713,114500
10/26/93,26.409770965576172,26.42753140334724,26.32096877672084,26.409770965576172,186200
10/27/93,26.427534103393555,26.44529454297917,26.374252784636713,26.374252784636713,118400
10/28/93,26.622896194458008,26.693937945477238,26.463052254664728,26.463052254664728,129600
10/29/93,26.622896194458008,26.640656632212814,26.58737531894839,26.605135756703195,80700
11/1/93,26.693920135498047,26.711680561403234,26.587357580066914,26.587357580066914,36400
11/2/93,26.676176071166992,26.71169694476375,26.51633213998157,26.658415634368613,262100
11/3/93,26.338729858398438,26.658417746093093,26.21440679096163,26.658417746093093,479100
11/4/93,26.054555892944336,26.33872282838204,26.03679545947948,26.33872282838204,130400
11/5/93,26.178876876831055,26.17887687683106,25.87694953157588,25.983512124018883,363200
11/8/93,26.214401245117188,26.285442982908833,26.12559907287763,26.196640810669276,367600
11/9/93,26.23217773,26.409782187552892,26.21441728905721,26.39202174,246900
11/10/93,26.427534103393555,26.427534103393555,26.161127509609347,26.232169267951804,46500
11/11/93,26.35649871826172,26.498582269303558,26.338738274381488,26.42754049378264,88900
11/12/93,26.480812072753906,26.569614259449928,26.392009886057885,26.40977032339709,108200
11/15/93,26.463054656982422,26.53409641445083,26.39201289951401,26.53409641445083,243300
11/16/93,26.58738136291504,26.605141804707234,26.409776944993098,26.516339595746263,492600
11/17/93,26.44528579711914,26.605129700526845,26.37424406227127,26.605129700526845,39600
11/18/93,26.37425422668457,26.463056429468022,26.30321246445781,26.40977510779795,240800
11/19/93,26.32094955444336,26.3564704,26.267668280041654,26.28542870484222,106000
11/22/93,26.161115646362305,26.26767823555319,26.072313488703237,26.24991780402138,165300
11/23/93,26.303207397460938,26.320967834596292,26.161123900378097,26.303207397460938,89700
11/24/93,26.409770965576172,26.42753140334724,26.338729214491906,26.37425009003404,77200
11/26/93,26.427534103393555,26.48081542,26.409773663807943,26.48081542,1019800
11/29/93,26.32094955444336,26.55183507685076,26.320949554443363,26.498553802449052,517500
11/30/93,26.338729858398438,26.46305292583525,26.285448543782664,26.303208981987922,230000
12/1/93,26.37425422668457,26.49857731,26.37425422668457,26.48081687002471,379200
12/2/93,26.44528579711914,26.463046230831107,26.37424406227127,26.427525363407174,352000
12/3/93,26.55185890197754,26.551858901977536,26.427535816817777,26.427535816817777,306000
12/6/93,26.640674591064453,26.676195490519206,26.587393241882324,26.587393241882324,99500
12/7/93,26.622896194458008,26.658417069967623,26.58737531894839,26.640656632212814,88800
12/8/93,26.622896194458008,26.622896194458004,26.58737531894839,26.622896194458004,146700
12/9/93,26.534095764160156,26.658418836682994,26.49857488629649,26.622897958819326,416500
12/10/93,26.480812072753906,26.551853822110726,26.427530760736293,26.551853822110726,412900
12/13/93,26.640674591064453,26.640674591064453,26.445309644063315,26.480830543518067,273200
12/14/93,26.44528579711914,26.658411001662746,26.44528579711914,26.658411001662746,41900
12/15/93,26.409770965576172,26.498573154431508,26.409770965576172,26.48081271666044,82600
12/16/93,26.498580932617188,26.516341375601517,26.463060046648533,26.516341375601517,78200
12/17/93,26.64420509338379,26.662087110224988,26.536912992336607,26.554795009177806,104700
12/20/93,26.67998504638672,26.697867073897704,26.608456936342787,26.626338963853772,68800
12/21/93,26.590545654296875,26.644191677809243,26.55478163862196,26.644191677809243,205700
12/22/93,26.76938247680664,26.787264495829227,26.608444305603395,26.662090362671144,410300
12/23/93,26.751483917236328,26.80512994113453,26.715719901304194,26.751483917236328,533800
12/27/93,26.894554138183594,26.894554138183597,26.751497999150704,26.751497999150704,447100
12/28/93,26.94820213317871,26.966084151847042,26.85879203983704,26.876674058505376,880600
12/29/93,26.912445068359375,26.983973161564315,26.89456304505814,26.96609113826308,266700
12/30/93,26.805143356323242,26.894553440900708,26.751497305576766,26.894553440900708,219900
12/31/93,26.662080764770508,26.894546928380176,26.644198752185147,26.85878290320946,312900
1/3/94,26.590545654296875,26.69783770132161,26.55478163862196,26.662073685646696,960900
1/4/94,26.69784927368164,26.69784927368164,26.590557180150434,26.626321211327504,164300
1/5/94,26.751483917236328,26.769365925202397,26.62630986147386,26.733601909270263,710900
1/6/94,26.751483917236328,26.80512994113453,26.715719901304194,26.787247933168462,201000
1/7/94,26.912445068359375,26.930327091660608,26.73362483534702,26.805152928551962,775500
1/10/94,27.234317779541016,27.234317779541016,26.876677362212835,26.94820544567847,593700
1/11/94,27.180667877197266,27.21643191387779,27.091257785495962,27.21643191387779,295200
1/12/94,27.091236114501953,27.19852814,27.001826094322077,27.19852814,158400
1/13/94,27.01971435546875,27.07336037999979,26.98395033911472,27.01971435546875,244300
1/14/94,27.12702751159668,27.180673577868788,27.109145489505977,27.109145489505977,137200
1/17/94,27.12702751159668,27.162791555778085,27.07338144532457,27.12702751159668,17700
1/18/94,27.162776947021484,27.19854097196819,27.10913090960143,27.162776947021488,166400
1/19/94,27.091236114501953,27.16276413064585,27.037590102394027,27.127000122573904,200800
1/20/94,27.162776947021484,27.18065895949484,27.10913090960143,27.127012922074783,281100
1/21/94,27.109142303466797,27.19855240341227,27.091260283477705,27.19855240341227,85600
1/24/94,27.001815795898438,27.216399762488358,27.001815795898438,27.09122578197757,373800
1/25/94,27.001815795898438,27.037579790330092,26.94816980425096,27.019697793114265,310400
1/26/94,27.073381423950195,27.09126344602678,26.966089291490682,27.00185333564385,145100
1/27/94,27.323728561401367,27.359492604021003,27.091262284373737,27.127026326993374,344500
1/28/94,27.395261764526367,27.484671887778738,27.395261764526367,27.431025813827315,356500
1/31/94,27.591964721679688,27.64561079696487,27.466790546014256,27.50255459620438,313800
2/1/94,27.448894500732422,27.556186596500755,27.41313046880964,27.556186596500755,303600
2/2/94,27.627721786499023,27.62772178649902,27.520429663056305,27.53831168363009,307600
2/3/94,27.50253677368164,27.574064827709424,27.413126706146915,27.574064827709424,466100
2/4/94,26.876651763916016,27.538285905808824,26.876651763916012,27.50252189813894,1403200
2/7/94,27.001815795898438,27.073343784761747,26.805113826524344,26.805113826524344,516400
2/8/94,27.01971435546875,27.05547837182278,26.912422306406665,27.05547837182278,188200
2/9/94,27.12702751159668,27.144909533687382,27.001853356961757,27.037617401143162,144600
2/10/94,26.894554138183594,27.127020364112045,26.894554138183597,27.109138346732934,883900
2/11/94,26.983972549438477,27.055500641020817,26.787270297587035,26.912444457856136,519400
2/14/94,27.01971435546875,27.10912439635382,26.89454029822965,26.930304314583676,2742100
2/15/94,27.162776947021484,27.18065895949484,27.037602859708024,27.073366884654728,374700
2/16/94,27.14490509033203,27.198551147822805,27.091259032841254,27.198551147822805,287600
2/17/94,26.983972549438477,27.28796693866343,26.912444457856136,27.270084915767843,342400
2/18/94,26.823034286499023,27.01973653793335,26.75150619506836,27.001854515075685,313300
2/22/94,27.091236114501953,27.091236114501953,26.89453407010623,26.89453407010623,154500
2/23/94,27.01971435546875,27.14488841270785,26.930304314583676,27.127006404530835,391700
2/24/94,26.662080764770508,26.930310953550894,26.644198752185147,26.930310953550894,770800
2/25/94,26.78725242614746,26.78725242614746,26.644196338424376,26.697842371320533,531300
2/28/94,26.78725242614746,26.930308513870543,26.78725242614746,26.858780470009002,333000
3/1/94,26.67998504638672,26.84092329398557,26.536928826298855,26.78727721145262,423600
3/2/94,26.715740203857422,26.71574020385742,26.268689664970918,26.340217751192757,581500
3/3/94,26.64420509338379,26.679969127066187,26.57267703,26.679969127066187,223200
3/4/94,26.715740203857422,26.78726829007926,26.554802009858278,26.64421211763558,595800
3/7/94,26.858781814575195,26.894545838296334,26.80513577899349,26.80513577899349,539800
3/8/94,26.751483917236328,26.87665797,26.715719901304194,26.87665797,880300
3/9/94,26.876651763916016,26.894533767750954,26.662067717896726,26.78724174474131,2500100
3/10/94,26.662080764770508,26.85878290320946,26.572670701843712,26.85878290320946,207400
3/11/94,26.805143356323242,26.84090739015423,26.55479511950635,26.69785125483029,576600
3/14/94,26.840911865234375,26.912439944821944,26.805147825440596,26.912439944821944,345900
3/15/94,26.823034286499023,26.948208446502687,26.805152263641357,26.894562377929688,748600
3/16/94,27.03760338,27.037603378295902,26.769373186050903,26.858783250132568,455500
3/17/94,27.03760338,27.073367403928568,26.948193314214233,26.948193314214233,133000
3/18/94,27.031688690185547,27.067659001150528,26.88780744632561,26.9057926,365500
3/21/94,26.95977210998535,27.013727624548366,26.887831423901336,26.941786938464347,324800
3/22/94,27.031688690185547,27.08564415663302,26.9057926,26.959748068255575,435700
3/23/94,27.01371955871582,27.08566022331959,26.995734392564877,27.01371955871582,698500
3/24/94,26.68999671936035,26.95977431423259,26.564100508419973,26.905818795258142,1200500
3/25/94,26.43819808959961,26.77991629619988,26.438198089599613,26.70797562112614,100900
3/28/94,26.47416877746582,26.51013911547868,26.24036158038222,26.47416877746582,1117200
3/29/94,25.95260238647461,26.492157529644558,25.95260238647461,26.47417235820556,338400
3/30/94,25.592884063720703,26.042513088030624,25.592884063720703,25.970572444141037,1123900
3/31/94,25.664831161499023,25.718786657984303,25.053335534665827,25.592890499518646,788800
4/4/94,25.26917266845703,25.341113373562962,24.94543949548036,24.94543949548036,2627300
4/5/94,25.79073143005371,25.79073143005371,25.52095390463474,25.52095390463474,1179000
4/6/94,25.79073143005371,25.844686935137506,25.610879746441064,25.826701766776242,516500
4/7/94,25.916635513305664,25.970591034846205,25.628872731756122,25.772754122530895,666100
4/8/94,25.718799591064453,25.862680987378102,25.592903369290013,25.862680987378102,242400
4/11/94,25.826704025268555,25.934615044872743,25.727785590631385,25.790733685400493,203300
4/12/94,25.79073143005371,25.898642440221302,25.736775924969916,25.85367951931814,1409200
4/13/94,25.65584373474121,25.844688010391252,25.46699945909117,25.781739918507906,364100
4/14/94,25.664831161499023,25.799719902712226,25.556920168528457,25.61087566501374,419900
4/15/94,25.664831161499023,25.772742154469583,25.619868247761286,25.655838578751474,387300
4/18/94,25.493980407714844,25.76375797816685,25.41304713657924,25.691817292712983,369100
4/19/94,25.529945373535156,25.628863795200843,25.31412336,25.466997287020625,472200
4/20/94,25.502973556518555,25.61987717,25.36808476831412,25.55692907180033,508000
4/21/94,25.844697952270508,25.880668304326555,25.520964783766072,25.610890663906194,200300
4/22/94,25.817716598510742,25.92562763967484,25.74577590440134,25.90764246614749,301800
4/25/94,26.08749008178711,26.10547525247431,25.80871993613547,25.80871993613547,394600
4/26/94,26.060514450073242,26.09648479437976,26.006558933613462,26.051521863996612,399000
4/28/94,25.871667861938477,26.042526982333623,25.790734594382883,26.006556641197804,287000
4/29/94,25.95260238647461,25.988572729352605,25.790735843523624,25.82670618640162,481900
5/2/94,26.114477157592773,26.312314105756354,25.86268467811185,25.95261056364075,275000
5/3/94,26.08749008178711,26.132453008505113,25.934616130945887,26.12346042316151,183400
5/4/94,26.042537689208984,26.141456168000868,25.94361921,26.141456168000868,401900
5/5/94,26.00655174255371,26.114462745634846,26.006551742553707,26.06949982768437,659800
5/6/94,25.754772186279297,25.880668419033455,25.664846305740614,25.880668419033455,216300
5/9/94,25.529945373535156,25.754759968229898,25.484982454596206,25.68281929792758,499300
5/10/94,25.727760314941406,25.808693500133465,25.63783455,25.655819705881804,583400
5/11/94,25.493980407714844,25.736780221121652,25.422039722260973,25.700809878394715,210600
5/12/94,25.61988067626953,25.682828786039234,25.556932566499825,25.65585102470936,305200
5/13/94,25.61988067626953,25.69182137314919,25.49398445673012,25.69182137314919,321300
5/16/94,25.628860473632812,25.754756630345398,25.619867891010486,25.673823386744452,450400
5/17/94,26.00655174255371,26.006551742553707,25.610878064589546,25.646848398949924,470200
5/18/94,26.195398330688477,26.294316758988362,25.90763563017971,26.024539227261396,824800
5/19/94,26.321300506591797,26.39324119810281,26.14144877781427,26.14144877781427,531000
5/20/94,26.222387313842773,26.29432801977924,26.18641696087454,26.276342843295122,370400
5/23/94,26.17742156982422,26.204399331661893,26.096488284311192,26.19540674438267,262700
5/24/94,26.28531837463379,26.384236781106924,26.249348045007196,26.249348045007196,549600
5/25/94,26.357263565063477,26.375248732968675,26.09647863043815,26.186404469964124,738200
5/26/94,26.37525749206543,26.43820560063838,26.321301970431474,26.348279731248454,369600
5/27/94,26.402236938476562,26.402236938476562,26.285333300806197,26.330296238371723,162000
5/31/94,26.36626625061035,26.420221774997685,26.276340376631463,26.32130331362091,160000
6/1/94,26.48316192626953,26.483161926269528,26.222376970119505,26.30331023237296,200500
6/2/94,26.45617676,26.501139668685738,26.411213846939265,26.501139668685738,55100
6/3/94,26.609052658081055,26.69897848659772,26.39323066964106,26.474163915306058,550400
6/6/94,26.60007667541504,26.743958090833107,26.58209149848778,26.663024794660444,99300
6/7/94,26.564104080200195,26.600074431019696,26.492163378561198,26.55511149249532,120600
